Time [s]	Kenobi Ch.  1(Target)[mbar]	Kenobi Ch.  1(Read)[mbar]	Kenobi Ch.  2(Target)[mbar]	Kenobi Ch.  2(Read)[mbar]	Kenobi Ch.  3(Target)[mbar]	Kenobi Ch.  3(Read)[mbar]	Kenobi Ch.  4(Target)[mbar]	Kenobi Ch.  4(Read)[mbar]	hplc(Target) [µl/min]	hplc(Read)[µl/min]	hplc(Target) [µl/min]	hplc(Read)[µl/min]	Buffer2(Target) [µl/min]	Buffer2(Read)[µl/min]	bigsensor(Target) [µl/min]	bigsensor(Read)[µl/min]	
26.9600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.4248	0.0000	0.4248	0.0000	0.0000	0.0000	-1083.5175	
27.1600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.4673	0.0000	0.4673	0.0000	-0.0121	0.0000	-1083.5175	
27.3600	0.0000	72.0215	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	0.4991	0.0000	0.4991	0.0000	-0.0093	0.0000	-1083.5175	
27.5600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.4460	0.0000	0.4460	0.0000	-0.0112	0.0000	-1083.5175	
27.7600	0.0000	71.7773	0.0000	45.6543	0.0000	62.7441	0.0000	83.0078	0.0000	0.4142	0.0000	0.4142	0.0000	-0.0074	0.0000	-1083.5175	
27.9600	0.0000	71.7773	0.0000	46.1426	0.0000	62.7441	0.0000	83.0078	0.0000	0.4460	0.0000	0.4460	0.0000	-0.0112	0.0000	-1083.3847	
28.1610	0.0000	72.0215	0.0000	45.8984	0.0000	62.5000	0.0000	82.7637	0.0000	0.4673	0.0000	0.4673	0.0000	-0.0074	0.0000	-1083.5175	
28.3610	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.4673	0.0000	0.4673	0.0000	-0.0046	0.0000	-1083.5175	
28.5600	0.0000	71.7773	0.0000	45.6543	0.0000	62.2559	0.0000	82.5195	0.0000	0.4673	0.0000	0.4673	0.0000	-0.0093	0.0000	-1082.9865	
28.7610	0.0000	72.2656	0.0000	46.1426	0.0000	62.7441	0.0000	82.7637	0.0000	0.4779	0.0000	0.4779	0.0000	-0.0056	0.0000	-1083.5175	
28.9600	0.0000	71.7773	0.0000	45.8984	0.0000	62.7441	0.0000	82.7637	0.0000	0.4567	0.0000	0.4567	0.0000	-0.0093	0.0000	-1083.5175	
29.1600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.4779	0.0000	0.4779	0.0000	0.0028	0.0000	-1083.5175	
29.3610	0.0000	71.7773	0.0000	45.6543	0.0000	62.7441	0.0000	83.0078	0.0000	0.4142	0.0000	0.4142	0.0000	-0.0102	0.0000	-1083.5175	
29.5610	0.0000	72.0215	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	0.5098	0.0000	0.5098	0.0000	-0.0102	0.0000	-1083.3847	
29.7600	0.0000	72.2656	0.0000	46.1426	0.0000	62.7441	0.0000	83.0078	0.0000	0.3929	0.0000	0.3929	0.0000	-0.0046	0.0000	-1083.5175	
29.9600	0.0000	72.0215	0.0000	46.1426	0.0000	62.7441	0.0000	83.0078	0.0000	0.4036	0.0000	0.4036	0.0000	-0.0112	0.0000	-1083.5175	
30.1600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.3929	0.0000	0.3929	0.0000	-0.0046	0.0000	-1083.5175	
30.3600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.4142	0.0000	0.4142	0.0000	-0.0121	0.0000	-1083.5175	
30.5600	0.0000	72.0215	0.0000	45.8984	0.0000	62.5000	0.0000	82.7637	0.0000	0.4567	0.0000	0.4567	0.0000	-0.0065	0.0000	-1083.5175	
30.7600	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	0.4460	0.0000	0.4460	0.0000	-0.0102	0.0000	-1083.5175	
30.9600	0.0000	72.0215	0.0000	46.1426	0.0000	62.9883	0.0000	83.0078	0.0000	0.4567	0.0000	0.4567	0.0000	-0.0102	0.0000	-1083.5175	
31.1600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.3717	0.0000	0.3717	0.0000	-0.0046	0.0000	-1083.5175	
31.3600	0.0000	72.2656	0.0000	46.1426	0.0000	62.7441	0.0000	83.0078	0.0000	0.3929	0.0000	0.3929	0.0000	-0.0139	0.0000	-1083.5175	
31.5600	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	0.4354	0.0000	0.4354	0.0000	0.0009	0.0000	-1083.5175	
31.7600	0.0000	72.0215	0.0000	45.6543	0.0000	62.5000	0.0000	83.0078	0.0000	0.4673	0.0000	0.4673	0.0000	-0.0093	0.0000	-1083.2520	
31.9600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.4567	0.0000	0.4567	0.0000	-0.0046	0.0000	-1083.5175	
32.1600	0.0000	72.2656	0.0000	46.1426	0.0000	62.7441	0.0000	83.2520	0.0000	0.4567	0.0000	0.4567	0.0000	-0.0112	0.0000	-1083.3847	
32.3600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.3823	0.0000	0.3823	0.0000	-0.0121	0.0000	-1083.5175	
32.5600	0.0000	72.2656	0.0000	46.1426	0.0000	62.7441	0.0000	83.0078	0.0000	0.4036	0.0000	0.4036	0.0000	-0.0056	0.0000	-1083.5175	
32.7600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	82.7637	0.0000	0.5098	0.0000	0.5098	0.0000	-0.0149	0.0000	-1083.3847	
32.9600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.4354	0.0000	0.4354	0.0000	-0.0056	0.0000	-1083.5175	
33.1600	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	0.4142	0.0000	0.4142	0.0000	-0.0121	0.0000	-1083.3847	
33.3600	0.0000	72.2656	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	0.4885	0.0000	0.4885	0.0000	-0.0019	0.0000	-1083.5175	
33.5600	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	0.4142	0.0000	0.4142	0.0000	-0.0074	0.0000	-1083.3847	
33.7600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.5098	0.0000	0.5098	0.0000	-0.0084	0.0000	-1083.5175	
33.9600	0.0000	72.2656	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	0.3929	0.0000	0.3929	0.0000	-0.0112	0.0000	-1083.5175	
34.1600	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	0.4673	0.0000	0.4673	0.0000	-0.0093	0.0000	-1082.9865	
34.3600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	82.7637	0.0000	0.3823	0.0000	0.3823	0.0000	-0.0102	0.0000	-1083.5175	
34.5600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.4567	0.0000	0.4567	0.0000	-0.0158	0.0000	-1083.3847	
34.7600	0.0000	72.0215	0.0000	45.8984	0.0000	62.5000	0.0000	82.5195	0.0000	0.4991	0.0000	0.4991	0.0000	-0.0102	0.0000	-1082.7209	
34.9600	0.0000	72.2656	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	0.4991	0.0000	0.4991	0.0000	-0.0009	0.0000	-1083.5175	
35.1600	0.0000	72.0215	0.0000	45.6543	0.0000	62.5000	0.0000	83.0078	0.0000	0.4142	0.0000	0.4142	0.0000	-0.0139	0.0000	-1083.5175	
35.3600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.4142	0.0000	0.4142	0.0000	-0.0037	0.0000	-1083.5175	
35.5600	0.0000	72.0215	0.0000	45.6543	0.0000	62.5000	0.0000	82.5195	0.0000	0.4673	0.0000	0.4673	0.0000	-0.0102	0.0000	-1082.8537	
35.7600	0.0000	72.2656	0.0000	46.1426	0.0000	62.9883	0.0000	83.0078	0.0000	0.4248	0.0000	0.4248	0.0000	-0.0130	0.0000	-1083.5175	
35.9600	0.0000	72.2656	0.0000	46.1426	0.0000	62.9883	0.0000	83.0078	0.0000	0.4248	0.0000	0.4248	0.0000	-0.0074	0.0000	-1083.5175	
36.1600	0.0000	72.2656	0.0000	46.1426	0.0000	62.9883	0.0000	83.0078	0.0000	0.4248	0.0000	0.4248	0.0000	-0.0102	0.0000	-1083.5175	
36.3600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.4567	0.0000	0.4567	0.0000	-0.0074	0.0000	-1083.5175	
36.5600	0.0000	72.2656	0.0000	46.1426	0.0000	62.7441	0.0000	83.0078	0.0000	0.4142	0.0000	0.4142	0.0000	-0.0121	0.0000	-1083.5175	
36.7600	0.0000	72.0215	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	0.5522	0.0000	0.5522	0.0000	-0.0065	0.0000	-1083.1192	
36.9600	0.0000	72.0215	0.0000	45.6543	0.0000	62.5000	0.0000	83.0078	0.0000	0.4885	0.0000	0.4885	0.0000	0.0000	0.0000	-1083.3847	
37.1600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	1.8691	0.0000	1.8691	0.0000	-0.0074	0.0000	-1083.5175	
37.3600	0.0000	72.2656	0.0000	46.1426	0.0000	62.5000	0.0000	82.7637	0.0000	-0.7115	0.0000	-0.7115	0.0000	-0.0112	0.0000	-1082.8537	
37.5600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	82.7637	0.0000	0.3292	0.0000	0.3292	0.0000	-0.0102	0.0000	-1083.5175	
37.7600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.7328	0.0000	0.7328	0.0000	-0.0037	0.0000	-1083.5175	
37.9600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.0743	0.0000	0.0743	0.0000	-0.0102	0.0000	-1083.5175	
38.1600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.6903	0.0000	0.6903	0.0000	-0.0046	0.0000	-1083.5175	
38.3600	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.5195	0.0000	0.2549	0.0000	0.2549	0.0000	-0.0139	0.0000	-1082.7209	
38.5600	0.0000	72.2656	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	1.1151	0.0000	1.1151	0.0000	-0.0046	0.0000	-1083.5175	
38.7600	0.0000	72.2656	0.0000	46.1426	0.0000	62.5000	0.0000	82.7637	0.0000	0.2655	0.0000	0.2655	0.0000	-0.0037	0.0000	-1082.8537	
38.9600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.5947	0.0000	0.5947	0.0000	-0.0139	0.0000	-1083.5175	
39.1600	0.0000	72.2656	0.0000	45.8984	0.0000	62.2559	0.0000	82.7637	0.0000	0.4885	0.0000	0.4885	0.0000	-0.0046	0.0000	-1082.7209	
39.3600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.4354	0.0000	0.4354	0.0000	-0.0102	0.0000	-1083.5175	
39.5600	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.5195	0.0000	0.5098	0.0000	0.5098	0.0000	-0.0102	0.0000	-1082.5882	
39.7610	0.0000	72.2656	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	0.4354	0.0000	0.4354	0.0000	-0.0102	0.0000	-1083.5175	
39.9600	0.0000	72.0215	0.0000	45.8984	0.0000	62.5000	0.0000	83.0078	0.0000	0.4673	0.0000	0.4673	0.0000	-0.0093	0.0000	-1083.3847	
40.1600	0.0000	72.0215	0.0000	46.1426	0.0000	62.7441	0.0000	83.0078	0.0000	0.4779	0.0000	0.4779	0.0000	-0.0065	0.0000	-1083.5175	
40.3600	0.0000	71.7773	0.0000	45.6543	0.0000	62.2559	0.0000	82.7637	0.0000	0.4779	0.0000	0.4779	0.0000	-0.0112	0.0000	-1082.5882	
40.5600	0.0000	72.2656	0.0000	45.8984	0.0000	62.9883	0.0000	83.2520	0.0000	0.4673	0.0000	0.4673	0.0000	-0.0112	0.0000	-1083.5175	
40.7600	0.0000	72.0215	0.0000	45.8984	0.0000	62.5000	0.0000	83.0078	0.0000	0.4248	0.0000	0.4248	0.0000	-0.0139	0.0000	-1083.3847	
40.9600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.4567	0.0000	0.4567	0.0000	-0.0074	0.0000	-1083.5175	
41.1600	0.0000	72.0215	0.0000	45.6543	0.0000	62.5000	0.0000	83.0078	0.0000	0.4354	0.0000	0.4354	0.0000	-0.0167	0.0000	-1082.8537	
41.3610	0.0000	71.7773	0.0000	45.8984	0.0000	62.7441	0.0000	82.7637	0.0000	0.4673	0.0000	0.4673	0.0000	-0.0084	0.0000	-1083.3847	
41.5610	0.0000	72.0215	0.0000	45.6543	0.0000	62.2559	0.0000	82.7637	0.0000	0.4673	0.0000	0.4673	0.0000	-0.0102	0.0000	-1082.7209	
41.7600	0.0000	71.7773	0.0000	45.6543	0.0000	62.2559	0.0000	82.7637	0.0000	0.4460	0.0000	0.4460	0.0000	-0.0112	0.0000	-1082.8537	
41.9600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	82.7637	0.0000	0.5098	0.0000	0.5098	0.0000	-0.0102	0.0000	-1083.5175	
42.1600	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	0.4779	0.0000	0.4779	0.0000	-0.0102	0.0000	-1082.7209	
42.3600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.4248	0.0000	0.4248	0.0000	-0.0046	0.0000	-1083.5175	
42.5600	0.0000	71.7773	0.0000	45.6543	0.0000	62.2559	0.0000	82.7637	0.0000	0.4567	0.0000	0.4567	0.0000	-0.0084	0.0000	-1082.7209	
42.7600	0.0000	72.2656	0.0000	45.8984	0.0000	62.5000	0.0000	83.0078	0.0000	0.4991	0.0000	0.4991	0.0000	-0.0139	0.0000	-1083.3847	
42.9600	0.0000	72.2656	0.0000	46.1426	0.0000	62.9883	0.0000	83.0078	0.0000	0.4673	0.0000	0.4673	0.0000	-0.0084	0.0000	-1083.5175	
43.1600	0.0000	72.0215	0.0000	45.6543	0.0000	62.5000	0.0000	83.0078	0.0000	0.4354	0.0000	0.4354	0.0000	-0.0093	0.0000	-1083.2520	
43.3600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	83.2520	0.0000	0.3929	0.0000	0.3929	0.0000	-0.0065	0.0000	-1083.5175	
43.5600	0.0000	72.0215	0.0000	45.8984	0.0000	62.5000	0.0000	82.7637	0.0000	0.4885	0.0000	0.4885	0.0000	-0.0112	0.0000	-1083.3847	
43.7600	0.0000	72.2656	0.0000	45.8984	0.0000	62.5000	0.0000	82.7637	0.0000	0.4036	0.0000	0.4036	0.0000	0.0019	0.0000	-1083.3847	
43.9600	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	0.4885	0.0000	0.4885	0.0000	-0.0056	0.0000	-1082.8537	
44.1600	0.0000	72.0215	0.0000	46.1426	0.0000	62.7441	0.0000	83.0078	0.0000	0.4673	0.0000	0.4673	0.0000	-0.0149	0.0000	-1083.5175	
44.3610	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	0.4248	0.0000	0.4248	0.0000	-0.0065	0.0000	-1082.8537	
44.5600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.3823	0.0000	0.3823	0.0000	-0.0102	0.0000	-1083.5175	
44.7600	0.0000	72.0215	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	0.4142	0.0000	0.4142	0.0000	-0.0056	0.0000	-1083.5175	
44.9600	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	0.4991	0.0000	0.4991	0.0000	-0.0121	0.0000	-1082.5882	
45.1600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.4142	0.0000	0.4142	0.0000	0.0000	0.0000	-1083.5175	
45.3600	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	0.4673	0.0000	0.4673	0.0000	-0.0093	0.0000	-1082.9865	
45.5600	0.0000	72.2656	0.0000	46.1426	0.0000	62.9883	0.0000	83.0078	0.0000	0.4036	0.0000	0.4036	0.0000	-0.0121	0.0000	-1083.5175	
45.7600	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	0.5204	0.0000	0.5204	0.0000	-0.0028	0.0000	-1082.7209	
45.9600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.4991	0.0000	0.4991	0.0000	-0.0130	0.0000	-1083.3847	
46.1600	0.0000	72.2656	0.0000	45.6543	0.0000	62.7441	0.0000	83.0078	0.0000	0.2549	0.0000	0.2549	0.0000	-0.0046	0.0000	-1083.5175	
46.3600	0.0000	72.0215	0.0000	45.8984	0.0000	62.5000	0.0000	82.7637	0.0000	0.5416	0.0000	0.5416	0.0000	-0.0121	0.0000	-1083.2520	
46.5610	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	0.4142	0.0000	0.4142	0.0000	-0.0074	0.0000	-1082.8537	
46.7600	0.0000	72.0215	0.0000	45.6543	0.0000	62.5000	0.0000	83.0078	0.0000	0.3611	0.0000	0.3611	0.0000	-0.0084	0.0000	-1083.2520	
46.9600	0.0000	72.0215	0.0000	45.6543	0.0000	62.5000	0.0000	83.0078	0.0000	0.5204	0.0000	0.5204	0.0000	-0.0130	0.0000	-1083.1192	
47.1600	0.0000	72.2656	0.0000	46.1426	0.0000	62.7441	0.0000	83.0078	0.0000	0.3292	0.0000	0.3292	0.0000	-0.0074	0.0000	-1083.5175	
47.3600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	82.7637	0.0000	0.0850	0.0000	0.0850	0.0000	-0.0093	0.0000	-1083.1192	
47.5600	0.0000	72.2656	0.0000	45.8984	0.0000	62.9883	0.0000	83.2520	0.0000	0.4248	0.0000	0.4248	0.0000	-0.0056	0.0000	-1083.5175	
47.7600	0.0000	71.7773	0.0000	45.6543	0.0000	62.2559	0.0000	82.7637	0.0000	0.1805	0.0000	0.1805	0.0000	-0.0121	0.0000	-1082.7209	
47.9600	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	83.0078	0.0000	0.5204	0.0000	0.5204	0.0000	-0.0093	0.0000	-1083.5175	
48.1600	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	0.5522	0.0000	0.5522	0.0000	-0.0037	0.0000	-1082.9865	
48.3600	0.0000	72.0215	0.0000	45.6543	0.0000	62.5000	0.0000	83.0078	0.0000	0.5098	0.0000	0.5098	0.0000	-0.0149	0.0000	-1083.5175	
48.5600	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	0.5204	0.0000	0.5204	0.0000	-0.0056	0.0000	-1082.9865	
48.7600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	83.2520	0.0000	0.4779	0.0000	0.4779	0.0000	-0.0149	0.0000	-1083.5175	
48.9600	0.0000	71.7773	0.0000	45.8984	0.0000	62.5000	0.0000	82.7637	0.0000	0.3292	0.0000	0.3292	0.0000	-0.0074	0.0000	-1083.1192	
49.1610	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	0.0850	0.0000	0.0850	0.0000	-0.0112	0.0000	-1082.9865	
49.3600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	82.7637	0.0000	0.5098	0.0000	0.5098	0.0000	-0.0093	0.0000	-1083.3847	
49.5600	0.0000	72.0215	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	0.4460	0.0000	0.4460	0.0000	-0.0074	0.0000	-1083.5175	
49.7600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.5098	0.0000	0.5098	0.0000	-0.0130	0.0000	-1083.5175	
49.9600	0.0000	72.0215	0.0000	45.6543	0.0000	62.5000	0.0000	83.0078	0.0000	0.5416	0.0000	0.5416	0.0000	-0.0056	0.0000	-1083.5175	
50.1600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.0212	0.0000	0.0212	0.0000	-0.0102	0.0000	-1083.5175	
50.3600	0.0000	71.7773	0.0000	45.4102	0.0000	62.5000	0.0000	82.7637	0.0000	0.3505	0.0000	0.3505	0.0000	-0.0139	0.0000	-1082.7209	
50.5600	0.0000	72.5098	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.3823	0.0000	0.3823	0.0000	-0.0028	0.0000	-1083.5175	
50.7610	0.0000	72.0215	0.0000	45.8984	0.0000	62.5000	0.0000	83.0078	0.0000	0.4142	0.0000	0.4142	0.0000	-0.0093	0.0000	-1083.3847	
50.9610	0.0000	72.0215	0.0000	45.6543	0.0000	62.5000	0.0000	83.0078	0.0000	0.5735	0.0000	0.5735	0.0000	-0.0084	0.0000	-1083.2520	
51.1600	0.0000	72.0215	0.0000	45.8984	0.0000	62.5000	0.0000	83.0078	0.0000	0.3823	0.0000	0.3823	0.0000	-0.0130	0.0000	-1083.5175	
51.3600	0.0000	72.0215	0.0000	46.1426	0.0000	62.9883	0.0000	83.0078	0.0000	0.4354	0.0000	0.4354	0.0000	0.0019	0.0000	-1083.5175	
51.5600	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	0.3929	0.0000	0.3929	0.0000	-0.0112	0.0000	-1082.8537	
51.7600	0.0000	71.7773	0.0000	45.4102	0.0000	62.5000	0.0000	82.5195	0.0000	0.4885	0.0000	0.4885	0.0000	0.0000	0.0000	-1083.5175	
51.9610	0.0000	71.7773	0.0000	45.6543	0.0000	62.2559	0.0000	82.5195	0.0000	0.4673	0.0000	0.4673	0.0000	-0.0093	0.0000	-1082.7209	
52.1600	0.0000	72.2656	0.0000	46.1426	0.0000	62.9883	0.0000	83.0078	0.0000	0.3292	0.0000	0.3292	0.0000	-0.0112	0.0000	-1083.5175	
52.3600	0.0000	72.0215	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	0.4036	0.0000	0.4036	0.0000	-0.0102	0.0000	-1083.2520	
52.5600	0.0000	72.0215	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	0.3717	0.0000	0.3717	0.0000	-0.0139	0.0000	-1083.5175	
52.7610	0.0000	72.0215	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	0.3611	0.0000	0.3611	0.0000	0.0046	0.0000	-1083.1192	
52.9600	0.0000	72.0215	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	0.3611	0.0000	0.3611	0.0000	-0.0158	0.0000	-1082.8537	
53.1600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.3505	0.0000	0.3505	0.0000	-0.0046	0.0000	-1083.5175	
53.3600	0.0000	72.2656	0.0000	46.1426	0.0000	62.7441	0.0000	83.0078	0.0000	0.3505	0.0000	0.3505	0.0000	-0.0074	0.0000	-1083.5175	
53.5600	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	0.4354	0.0000	0.4354	0.0000	-0.0093	0.0000	-1082.9865	
53.7600	0.0000	72.2656	0.0000	46.1426	0.0000	62.7441	0.0000	83.0078	0.0000	0.3929	0.0000	0.3929	0.0000	-0.0093	0.0000	-1083.5175	
53.9600	0.0000	71.7773	0.0000	45.6543	0.0000	62.7441	0.0000	83.0078	0.0000	0.3398	0.0000	0.3398	0.0000	-0.0112	0.0000	-1083.3847	
54.1600	0.0000	71.7773	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.3717	0.0000	0.3717	0.0000	-0.0056	0.0000	-1083.5175	
54.3600	0.0000	72.0215	0.0000	45.8984	0.0000	62.5000	0.0000	83.0078	0.0000	0.3292	0.0000	0.3292	0.0000	-0.0112	0.0000	-1083.3847	
54.5600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.3717	0.0000	0.3717	0.0000	-0.0130	0.0000	-1083.5175	
54.7600	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	83.0078	0.0000	0.3505	0.0000	0.3505	0.0000	-0.0102	0.0000	-1083.3847	
54.9600	0.0000	71.7773	0.0000	45.4102	0.0000	62.7441	0.0000	82.7637	0.0000	0.4885	0.0000	0.4885	0.0000	-0.0102	0.0000	-1083.5175	
55.1600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.3505	0.0000	0.3505	0.0000	-0.0046	0.0000	-1083.5175	
55.3600	0.0000	71.7773	0.0000	45.4102	0.0000	62.5000	0.0000	82.7637	0.0000	0.4354	0.0000	0.4354	0.0000	-0.0121	0.0000	-1083.3847	
55.5600	0.0000	72.2656	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	0.3080	0.0000	0.3080	0.0000	-0.0009	0.0000	-1083.3847	
55.7600	0.0000	72.0215	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	0.3505	0.0000	0.3505	0.0000	-0.0093	0.0000	-1083.5175	
55.9600	0.0000	72.0215	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	0.3717	0.0000	0.3717	0.0000	-0.0093	0.0000	-1083.3847	
56.1600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.4354	0.0000	0.4354	0.0000	-0.0056	0.0000	-1083.5175	
56.3600	0.0000	72.2656	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	0.3611	0.0000	0.3611	0.0000	-0.0121	0.0000	-1083.5175	
56.5600	0.0000	72.0215	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	0.4460	0.0000	0.4460	0.0000	-0.0037	0.0000	-1083.2520	
56.7610	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.3505	0.0000	0.3505	0.0000	-0.0112	0.0000	-1083.5175	
56.9610	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.4142	0.0000	0.4142	0.0000	-0.0028	0.0000	-1083.3847	
57.1600	0.0000	71.7773	0.0000	45.8984	0.0000	62.5000	0.0000	82.7637	0.0000	0.4248	0.0000	0.4248	0.0000	-0.0056	0.0000	-1083.5175	
57.3600	0.0000	72.2656	0.0000	45.8984	0.0000	62.5000	0.0000	83.0078	0.0000	0.3505	0.0000	0.3505	0.0000	-0.0056	0.0000	-1083.5175	
57.5600	0.0000	71.7773	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.4036	0.0000	0.4036	0.0000	-0.0056	0.0000	-1083.5175	
