Time [s]	Kenobi Ch.  1(Target)[mbar]	Kenobi Ch.  1(Read)[mbar]	Kenobi Ch.  2(Target)[mbar]	Kenobi Ch.  2(Read)[mbar]	Kenobi Ch.  3(Target)[mbar]	Kenobi Ch.  3(Read)[mbar]	Kenobi Ch.  4(Target)[mbar]	Kenobi Ch.  4(Read)[mbar]	hplc(Target) [µl/min]	hplc(Read)[µl/min]	hplc(Target) [µl/min]	hplc(Read)[µl/min]	Buffer2(Target) [µl/min]	Buffer2(Read)[µl/min]	bigsensor(Target) [µl/min]	bigsensor(Read)[µl/min]	
118.9410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	2.1559	0.0000	2.1559	0.0000	0.0056	0.0000	-1083.5175	
119.1410	0.0000	72.0215	0.0000	45.4102	0.0000	62.7441	0.0000	82.7637	0.0000	2.0391	0.0000	2.0391	0.0000	-0.0093	0.0000	-1083.2520	
119.3410	0.0000	72.0215	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	2.0922	0.0000	2.0922	0.0000	-0.0009	0.0000	-1083.5175	
119.5410	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	82.7637	0.0000	2.0178	0.0000	2.0178	0.0000	-0.0084	0.0000	-1083.1192	
119.7410	0.0000	72.0215	0.0000	45.8984	0.0000	62.9883	0.0000	83.2520	0.0000	2.1453	0.0000	2.1453	0.0000	-0.0074	0.0000	-1083.5175	
119.9410	0.0000	71.7773	0.0000	45.4102	0.0000	62.5000	0.0000	82.7637	0.0000	2.0815	0.0000	2.0815	0.0000	0.0000	0.0000	-1082.7209	
120.1410	0.0000	71.7773	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	2.0709	0.0000	2.0709	0.0000	-0.0084	0.0000	-1083.3847	
120.3410	0.0000	72.0215	0.0000	45.8984	0.0000	62.9883	0.0000	83.2520	0.0000	2.0709	0.0000	2.0709	0.0000	-0.0009	0.0000	-1083.5175	
120.5410	0.0000	72.0215	0.0000	45.8984	0.0000	62.9883	0.0000	82.7637	0.0000	2.1771	0.0000	2.1771	0.0000	-0.0112	0.0000	-1083.2520	
120.7410	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	2.0603	0.0000	2.0603	0.0000	-0.0028	0.0000	-1082.9865	
120.9410	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	83.0078	0.0000	2.0922	0.0000	2.0922	0.0000	-0.0056	0.0000	-1083.5175	
121.1410	0.0000	72.0215	0.0000	45.8984	0.0000	62.9883	0.0000	82.7637	0.0000	2.0603	0.0000	2.0603	0.0000	-0.0084	0.0000	-1083.5175	
121.3410	0.0000	71.7773	0.0000	45.4102	0.0000	62.5000	0.0000	82.5195	0.0000	2.1984	0.0000	2.1984	0.0000	0.0019	0.0000	-1082.7209	
121.5410	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.2520	0.0000	2.0603	0.0000	2.0603	0.0000	-0.0074	0.0000	-1083.5175	
121.7410	0.0000	71.5332	0.0000	45.4102	0.0000	62.5000	0.0000	82.7637	0.0000	2.1453	0.0000	2.1453	0.0000	-0.0046	0.0000	-1082.7209	
121.9410	0.0000	72.0215	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	2.0391	0.0000	2.0391	0.0000	-0.0056	0.0000	-1083.5175	
122.1410	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	83.0078	0.0000	2.1134	0.0000	2.1134	0.0000	0.0028	0.0000	-1083.5175	
122.3410	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	2.0922	0.0000	2.0922	0.0000	-0.0037	0.0000	-1083.1192	
122.5420	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	2.1453	0.0000	2.1453	0.0000	-0.0019	0.0000	-1083.5175	
122.7420	0.0000	71.7773	0.0000	45.4102	0.0000	62.5000	0.0000	82.5195	0.0000	2.1984	0.0000	2.1984	0.0000	0.0000	0.0000	-1082.7209	
122.9420	0.0000	72.2656	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	2.1665	0.0000	2.1665	0.0000	-0.0056	0.0000	-1083.5175	
123.1410	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	2.1877	0.0000	2.1877	0.0000	0.0000	0.0000	-1083.5175	
123.3410	0.0000	72.0215	0.0000	45.4102	0.0000	62.7441	0.0000	82.7637	0.0000	2.0815	0.0000	2.0815	0.0000	-0.0046	0.0000	-1083.1192	
123.5420	0.0000	72.2656	0.0000	45.6543	0.0000	62.7441	0.0000	83.0078	0.0000	2.1559	0.0000	2.1559	0.0000	-0.0009	0.0000	-1083.5175	
123.7420	0.0000	72.0215	0.0000	45.8984	0.0000	62.5000	0.0000	82.7637	0.0000	2.0922	0.0000	2.0922	0.0000	-0.0084	0.0000	-1082.8537	
123.9410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	2.1453	0.0000	2.1453	0.0000	0.0019	0.0000	-1083.5175	
124.1410	0.0000	71.7773	0.0000	45.4102	0.0000	62.5000	0.0000	82.7637	0.0000	2.0922	0.0000	2.0922	0.0000	-0.0019	0.0000	-1083.1192	
124.3410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	2.1559	0.0000	2.1559	0.0000	-0.0065	0.0000	-1083.5175	
124.5410	0.0000	71.5332	0.0000	45.4102	0.0000	62.5000	0.0000	82.5195	0.0000	2.1877	0.0000	2.1877	0.0000	0.0046	0.0000	-1082.7209	
124.7420	0.0000	72.2656	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	2.1453	0.0000	2.1453	0.0000	-0.0046	0.0000	-1083.5175	
124.9410	0.0000	71.7773	0.0000	45.4102	0.0000	62.5000	0.0000	82.7637	0.0000	2.1771	0.0000	2.1771	0.0000	0.0019	0.0000	-1082.7209	
125.1410	0.0000	72.0215	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	2.1665	0.0000	2.1665	0.0000	-0.0130	0.0000	-1083.5175	
125.3420	0.0000	71.5332	0.0000	45.4102	0.0000	62.5000	0.0000	82.5195	0.0000	2.1134	0.0000	2.1134	0.0000	0.0009	0.0000	-1082.5882	
125.5410	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	83.2520	0.0000	2.1665	0.0000	2.1665	0.0000	-0.0009	0.0000	-1083.3847	
125.7410	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	2.2196	0.0000	2.2196	0.0000	-0.0084	0.0000	-1083.2520	
125.9410	0.0000	72.2656	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	2.1771	0.0000	2.1771	0.0000	-0.0028	0.0000	-1083.5175	
126.1410	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	83.0078	0.0000	2.1134	0.0000	2.1134	0.0000	-0.0065	0.0000	-1083.5175	
126.3410	0.0000	72.0215	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	2.1665	0.0000	2.1665	0.0000	0.0065	0.0000	-1083.5175	
126.5420	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	83.0078	0.0000	2.1665	0.0000	2.1665	0.0000	-0.0037	0.0000	-1083.5175	
126.7410	0.0000	71.7773	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	2.1665	0.0000	2.1665	0.0000	-0.0046	0.0000	-1083.2520	
126.9420	0.0000	72.0215	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	2.1453	0.0000	2.1453	0.0000	-0.0009	0.0000	-1083.5175	
127.1420	0.0000	71.7773	0.0000	45.4102	0.0000	62.5000	0.0000	82.5195	0.0000	2.2302	0.0000	2.2302	0.0000	-0.0037	0.0000	-1082.7209	
127.3410	0.0000	72.2656	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	2.1453	0.0000	2.1453	0.0000	-0.0019	0.0000	-1083.5175	
127.5410	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	2.2727	0.0000	2.2727	0.0000	-0.0028	0.0000	-1083.2520	
127.7410	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	2.2090	0.0000	2.2090	0.0000	-0.0019	0.0000	-1082.9865	
127.9410	0.0000	72.0215	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	2.1984	0.0000	2.1984	0.0000	-0.0037	0.0000	-1083.3847	
128.1410	0.0000	71.7773	0.0000	45.6543	0.0000	62.7441	0.0000	82.5195	0.0000	2.2090	0.0000	2.2090	0.0000	-0.0112	0.0000	-1083.1192	
128.3410	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	2.1877	0.0000	2.1877	0.0000	-0.0093	0.0000	-1083.5175	
128.5410	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	2.2090	0.0000	2.2090	0.0000	-0.0093	0.0000	-1083.3847	
128.7410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	2.2621	0.0000	2.2621	0.0000	-0.0046	0.0000	-1083.5175	
128.9410	0.0000	71.5332	0.0000	45.4102	0.0000	62.5000	0.0000	82.7637	0.0000	2.2302	0.0000	2.2302	0.0000	-0.0139	0.0000	-1082.7209	
129.1410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	2.2515	0.0000	2.2515	0.0000	-0.0009	0.0000	-1083.5175	
129.3420	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.2520	0.0000	2.1984	0.0000	2.1984	0.0000	-0.0028	0.0000	-1083.5175	
129.5410	0.0000	71.7773	0.0000	45.1660	0.0000	62.5000	0.0000	82.5195	0.0000	2.2408	0.0000	2.2408	0.0000	-0.0046	0.0000	-1082.7209	
129.7420	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	2.2515	0.0000	2.2515	0.0000	-0.0037	0.0000	-1083.3847	
129.9410	0.0000	71.5332	0.0000	45.4102	0.0000	62.5000	0.0000	82.5195	0.0000	2.2727	0.0000	2.2727	0.0000	-0.0074	0.0000	-1082.8537	
130.1410	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	83.0078	0.0000	2.2515	0.0000	2.2515	0.0000	-0.0009	0.0000	-1083.5175	
130.3410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	82.7637	0.0000	2.2090	0.0000	2.2090	0.0000	0.0009	0.0000	-1083.5175	
130.5410	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	83.0078	0.0000	2.2196	0.0000	2.2196	0.0000	-0.0037	0.0000	-1083.3847	
130.7410	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	2.2621	0.0000	2.2621	0.0000	-0.0009	0.0000	-1083.5175	
130.9410	0.0000	71.7773	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	2.2515	0.0000	2.2515	0.0000	-0.0056	0.0000	-1082.8537	
131.1410	0.0000	71.7773	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	2.2621	0.0000	2.2621	0.0000	-0.0046	0.0000	-1083.5175	
131.3410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	2.2833	0.0000	2.2833	0.0000	-0.0037	0.0000	-1083.5175	
131.5410	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	83.2520	0.0000	2.2939	0.0000	2.2939	0.0000	0.0000	0.0000	-1083.5175	
131.7410	0.0000	71.7773	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	2.2408	0.0000	2.2408	0.0000	-0.0056	0.0000	-1083.3847	
131.9410	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.5195	0.0000	2.2408	0.0000	2.2408	0.0000	-0.0065	0.0000	-1082.7209	
132.1410	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	2.2090	0.0000	2.2090	0.0000	-0.0019	0.0000	-1083.5175	
132.3410	0.0000	72.2656	0.0000	45.8984	0.0000	62.9883	0.0000	82.7637	0.0000	2.2408	0.0000	2.2408	0.0000	-0.0056	0.0000	-1083.5175	
132.5410	0.0000	72.0215	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	2.2515	0.0000	2.2515	0.0000	-0.0046	0.0000	-1083.5175	
132.7410	0.0000	71.5332	0.0000	45.4102	0.0000	62.7441	0.0000	82.5195	0.0000	2.2302	0.0000	2.2302	0.0000	-0.0074	0.0000	-1082.7209	
132.9410	0.0000	71.5332	0.0000	45.4102	0.0000	62.5000	0.0000	82.7637	0.0000	2.3152	0.0000	2.3152	0.0000	-0.0009	0.0000	-1082.7209	
133.1410	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	2.2939	0.0000	2.2939	0.0000	0.0009	0.0000	-1083.5175	
133.3410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	2.2833	0.0000	2.2833	0.0000	-0.0074	0.0000	-1083.5175	
133.5410	0.0000	71.7773	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	2.2090	0.0000	2.2090	0.0000	-0.0074	0.0000	-1083.5175	
133.7410	0.0000	71.7773	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	2.3364	0.0000	2.3364	0.0000	-0.0046	0.0000	-1083.2520	
133.9410	0.0000	71.7773	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	2.2515	0.0000	2.2515	0.0000	-0.0019	0.0000	-1083.3847	
134.1410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	2.2621	0.0000	2.2621	0.0000	-0.0037	0.0000	-1083.5175	
134.3410	0.0000	72.0215	0.0000	45.4102	0.0000	62.7441	0.0000	82.7637	0.0000	2.2727	0.0000	2.2727	0.0000	-0.0056	0.0000	-1083.5175	
134.5410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	2.3152	0.0000	2.3152	0.0000	-0.0046	0.0000	-1083.5175	
134.7410	0.0000	71.7773	0.0000	45.4102	0.0000	62.5000	0.0000	82.7637	0.0000	2.2939	0.0000	2.2939	0.0000	-0.0019	0.0000	-1083.1192	
134.9410	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	83.0078	0.0000	2.3046	0.0000	2.3046	0.0000	-0.0028	0.0000	-1083.3847	
135.1410	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	2.2727	0.0000	2.2727	0.0000	-0.0084	0.0000	-1082.5882	
135.3410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	2.3470	0.0000	2.3470	0.0000	0.0009	0.0000	-1083.5175	
135.5410	0.0000	71.7773	0.0000	45.4102	0.0000	62.5000	0.0000	82.7637	0.0000	2.3364	0.0000	2.3364	0.0000	-0.0084	0.0000	-1083.1192	
135.7410	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	83.2520	0.0000	2.3258	0.0000	2.3258	0.0000	-0.0074	0.0000	-1083.5175	
135.9410	0.0000	71.5332	0.0000	45.4102	0.0000	62.5000	0.0000	82.7637	0.0000	2.2621	0.0000	2.2621	0.0000	-0.0019	0.0000	-1082.5882	
136.1410	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	2.3470	0.0000	2.3470	0.0000	-0.0065	0.0000	-1083.5175	
136.3420	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	2.3152	0.0000	2.3152	0.0000	0.0037	0.0000	-1082.7209	
136.5420	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	82.7637	0.0000	2.2939	0.0000	2.2939	0.0000	-0.0065	0.0000	-1083.5175	
136.7410	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	2.2727	0.0000	2.2727	0.0000	0.0056	0.0000	-1083.5175	
136.9410	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	2.2833	0.0000	2.2833	0.0000	-0.0084	0.0000	-1083.2520	
137.1410	0.0000	71.5332	0.0000	45.4102	0.0000	62.5000	0.0000	82.5195	0.0000	2.3683	0.0000	2.3683	0.0000	-0.0019	0.0000	-1082.7209	
137.3410	0.0000	71.7773	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	2.2939	0.0000	2.2939	0.0000	0.0028	0.0000	-1083.3847	
137.5420	0.0000	71.5332	0.0000	45.4102	0.0000	62.5000	0.0000	82.7637	0.0000	2.3577	0.0000	2.3577	0.0000	-0.0065	0.0000	-1082.7209	
137.7410	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	83.0078	0.0000	2.2515	0.0000	2.2515	0.0000	-0.0009	0.0000	-1083.5175	
137.9410	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	2.3683	0.0000	2.3683	0.0000	-0.0056	0.0000	-1083.5175	
138.1410	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	2.3364	0.0000	2.3364	0.0000	-0.0009	0.0000	-1083.5175	
138.3410	0.0000	71.7773	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	2.3470	0.0000	2.3470	0.0000	-0.0065	0.0000	-1083.3847	
138.5410	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	2.3577	0.0000	2.3577	0.0000	-0.0112	0.0000	-1083.1192	
138.7410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	2.3364	0.0000	2.3364	0.0000	0.0000	0.0000	-1083.5175	
138.9420	0.0000	71.7773	0.0000	45.4102	0.0000	62.5000	0.0000	82.7637	0.0000	2.3258	0.0000	2.3258	0.0000	-0.0084	0.0000	-1083.1192	
139.1410	0.0000	71.7773	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	2.3683	0.0000	2.3683	0.0000	0.0000	0.0000	-1083.5175	
139.3410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	2.3577	0.0000	2.3577	0.0000	-0.0009	0.0000	-1083.5175	
139.5410	0.0000	71.7773	0.0000	45.4102	0.0000	62.7441	0.0000	83.0078	0.0000	2.4108	0.0000	2.4108	0.0000	0.0009	0.0000	-1083.5175	
139.7420	0.0000	71.7773	0.0000	45.6543	0.0000	62.7441	0.0000	83.0078	0.0000	2.3577	0.0000	2.3577	0.0000	-0.0056	0.0000	-1083.5175	
139.9410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	2.3683	0.0000	2.3683	0.0000	-0.0074	0.0000	-1083.5175	
140.1420	0.0000	71.7773	0.0000	45.4102	0.0000	62.5000	0.0000	82.7637	0.0000	2.4214	0.0000	2.4214	0.0000	-0.0037	0.0000	-1082.8537	
140.3420	0.0000	71.5332	0.0000	45.4102	0.0000	62.5000	0.0000	82.5195	0.0000	2.4639	0.0000	2.4639	0.0000	-0.0093	0.0000	-1082.8537	
140.5410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	2.3470	0.0000	2.3470	0.0000	-0.0009	0.0000	-1083.5175	
140.7410	0.0000	71.7773	0.0000	45.4102	0.0000	62.5000	0.0000	82.5195	0.0000	2.3683	0.0000	2.3683	0.0000	-0.0056	0.0000	-1082.8537	
140.9410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	2.3895	0.0000	2.3895	0.0000	-0.0009	0.0000	-1083.5175	
141.1410	0.0000	71.5332	0.0000	45.4102	0.0000	62.5000	0.0000	82.7637	0.0000	2.4108	0.0000	2.4108	0.0000	-0.0009	0.0000	-1082.7209	
141.3410	0.0000	72.0215	0.0000	45.4102	0.0000	62.7441	0.0000	82.7637	0.0000	2.3046	0.0000	2.3046	0.0000	-0.0112	0.0000	-1083.5175	
141.5410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	82.7637	0.0000	2.4108	0.0000	2.4108	0.0000	0.0009	0.0000	-1083.5175	
141.7420	0.0000	71.5332	0.0000	45.4102	0.0000	62.5000	0.0000	82.5195	0.0000	2.4108	0.0000	2.4108	0.0000	-0.0074	0.0000	-1082.7209	
141.9410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	82.7637	0.0000	2.3895	0.0000	2.3895	0.0000	-0.0028	0.0000	-1083.5175	
142.1420	0.0000	71.7773	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	2.3683	0.0000	2.3683	0.0000	-0.0028	0.0000	-1083.5175	
142.3410	0.0000	71.7773	0.0000	45.4102	0.0000	62.2559	0.0000	82.7637	0.0000	2.4851	0.0000	2.4851	0.0000	-0.0093	0.0000	-1082.7209	
142.5410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	82.7637	0.0000	2.3895	0.0000	2.3895	0.0000	-0.0028	0.0000	-1083.5175	
142.7410	0.0000	72.0215	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	2.3789	0.0000	2.3789	0.0000	-0.0093	0.0000	-1083.5175	
142.9410	0.0000	72.0215	0.0000	45.4102	0.0000	62.9883	0.0000	83.2520	0.0000	2.4001	0.0000	2.4001	0.0000	0.0009	0.0000	-1083.5175	
143.1410	0.0000	71.5332	0.0000	45.4102	0.0000	62.5000	0.0000	82.7637	0.0000	2.4001	0.0000	2.4001	0.0000	-0.0046	0.0000	-1083.1192	
143.3410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	2.3683	0.0000	2.3683	0.0000	-0.0019	0.0000	-1083.5175	
143.5410	0.0000	71.7773	0.0000	45.4102	0.0000	62.7441	0.0000	82.7637	0.0000	2.3470	0.0000	2.3470	0.0000	-0.0065	0.0000	-1082.8537	
143.7420	0.0000	71.7773	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	2.4214	0.0000	2.4214	0.0000	-0.0019	0.0000	-1083.3847	
143.9410	0.0000	72.2656	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	2.3683	0.0000	2.3683	0.0000	0.0056	0.0000	-1083.5175	
144.1410	0.0000	71.5332	0.0000	45.4102	0.0000	62.5000	0.0000	82.5195	0.0000	2.4214	0.0000	2.4214	0.0000	-0.0093	0.0000	-1082.7209	
144.3410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	82.7637	0.0000	2.4745	0.0000	2.4745	0.0000	-0.0084	0.0000	-1083.5175	
144.5410	0.0000	71.7773	0.0000	45.4102	0.0000	62.9883	0.0000	82.7637	0.0000	2.4532	0.0000	2.4532	0.0000	-0.0074	0.0000	-1083.5175	
144.7420	0.0000	71.7773	0.0000	45.4102	0.0000	62.7441	0.0000	82.7637	0.0000	2.4745	0.0000	2.4745	0.0000	-0.0028	0.0000	-1083.1192	
144.9410	0.0000	71.7773	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	2.3895	0.0000	2.3895	0.0000	-0.0009	0.0000	-1083.3847	
145.1410	0.0000	71.7773	0.0000	45.8984	0.0000	62.9883	0.0000	82.7637	0.0000	2.4426	0.0000	2.4426	0.0000	-0.0084	0.0000	-1083.5175	
145.3420	0.0000	72.0215	0.0000	45.8984	0.0000	62.9883	0.0000	82.7637	0.0000	2.4108	0.0000	2.4108	0.0000	-0.0028	0.0000	-1083.5175	
145.5410	0.0000	71.7773	0.0000	45.4102	0.0000	62.5000	0.0000	82.5195	0.0000	2.4851	0.0000	2.4851	0.0000	-0.0102	0.0000	-1082.7209	
145.7410	0.0000	71.7773	0.0000	45.6543	0.0000	62.7441	0.0000	83.0078	0.0000	2.4108	0.0000	2.4108	0.0000	0.0028	0.0000	-1083.5175	
145.9420	0.0000	71.7773	0.0000	45.4102	0.0000	62.7441	0.0000	83.0078	0.0000	2.4851	0.0000	2.4851	0.0000	-0.0037	0.0000	-1083.5175	
146.1420	0.0000	71.7773	0.0000	45.4102	0.0000	62.7441	0.0000	82.7637	0.0000	2.3577	0.0000	2.3577	0.0000	-0.0028	0.0000	-1083.1192	
146.3410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	2.4851	0.0000	2.4851	0.0000	0.0019	0.0000	-1083.5175	
146.5410	0.0000	71.7773	0.0000	45.4102	0.0000	62.7441	0.0000	82.7637	0.0000	2.4639	0.0000	2.4639	0.0000	-0.0056	0.0000	-1083.1192	
146.7410	0.0000	72.0215	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	2.4001	0.0000	2.4001	0.0000	0.0000	0.0000	-1083.5175	
146.9420	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	82.7637	0.0000	2.4745	0.0000	2.4745	0.0000	-0.0074	0.0000	-1083.5175	
147.1410	0.0000	71.7773	0.0000	45.4102	0.0000	62.7441	0.0000	82.7637	0.0000	2.4108	0.0000	2.4108	0.0000	0.0000	0.0000	-1082.9865	
147.3410	0.0000	72.2656	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	2.4320	0.0000	2.4320	0.0000	-0.0074	0.0000	-1083.5175	
147.5410	0.0000	71.5332	0.0000	45.6543	0.0000	62.5000	0.0000	82.5195	0.0000	2.3895	0.0000	2.3895	0.0000	-0.0028	0.0000	-1082.7209	
147.7410	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	2.4532	0.0000	2.4532	0.0000	0.0009	0.0000	-1083.5175	
147.9410	0.0000	71.7773	0.0000	45.4102	0.0000	62.5000	0.0000	82.7637	0.0000	2.4214	0.0000	2.4214	0.0000	-0.0093	0.0000	-1082.9865	
148.1410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	2.4214	0.0000	2.4214	0.0000	0.0000	0.0000	-1083.5175	
148.3410	0.0000	72.0215	0.0000	45.4102	0.0000	62.7441	0.0000	82.7637	0.0000	2.4426	0.0000	2.4426	0.0000	-0.0074	0.0000	-1083.3847	
148.5410	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	2.5382	0.0000	2.5382	0.0000	-0.0028	0.0000	-1083.5175	
148.7410	0.0000	71.5332	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	2.4320	0.0000	2.4320	0.0000	-0.0019	0.0000	-1083.1192	
148.9410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	2.4745	0.0000	2.4745	0.0000	-0.0028	0.0000	-1083.5175	
149.1410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	82.7637	0.0000	2.4851	0.0000	2.4851	0.0000	0.0037	0.0000	-1083.5175	
149.3420	0.0000	71.7773	0.0000	45.6543	0.0000	62.7441	0.0000	82.5195	0.0000	2.5063	0.0000	2.5063	0.0000	-0.0019	0.0000	-1083.1192	
149.5420	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	2.4214	0.0000	2.4214	0.0000	-0.0056	0.0000	-1083.5175	
